place_id,name,address,phone,website,rating,review_count,maps_url,status,types,category,city
ChIJCdwBogZUrlQR4QORUim2TpI,German Star Automotive,"2426 S Liberty St suite 3, Boise, ID 83709, USA",(208) 887-7827,http://www.mercedesrepairboise.com/,4.8,93,https://maps.google.com/?cid=10542564066316059617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Star
ChIJE013Rzatr1QRDe7VANdKMEY,Les Schwab Tire Center,"9911 W State St, Star, ID 83669, USA",(208) 899-8704,https://www.lesschwab.com/stores/id/star/9911-w-state-st?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,4,119,https://maps.google.com/?cid=5057624668829511181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"tire_shop,auto_parts_store,car_repair,service,store,point_of_interest,establishment",Auto repair,Star
ChIJgw6WLkX_rlQR19sSvS-QQ8w,MARS of Boise Automotive Headlight Reconditioning,"Mobile Services, 11600 W Floating Feather Rd, Star, ID 83669, USA",(208) 412-3444,,5,14,https://maps.google.com/?cid=14718766541886905303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Star
ChIJA-qhf730OWURIWiSs5KyCv4,RPC Auto Detail,"1158 N Meadowstream Pl, Star, ID 83669, USA",(208) 760-3202,https://autodetailrpc.com/,4.9,67,https://maps.google.com/?cid=18305639978548488225&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,establishment",Auto repair,Star
ChIJwT1-2_urr1QR0P--N5FrA4Y,Torch Towing and Transport LLC,"9990 W Beacon Light Rd, Star, ID 83669, USA",(208) 949-1247,http://torchtowing.com/,4.7,42,https://maps.google.com/?cid=9656680297462169552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"transportation_service,service,point_of_interest,establishment",Auto repair,Star
ChIJm-vQ7Wmtr1QRF_SLLSX9Ba0,JJ's Small Engine Repair,"1165 N Crownhaven Wy, Star, ID 83669, USA",(208) 739-8876,https://www.jjssmallenginerepair.org/,5,109,https://maps.google.com/?cid=12467649479564850199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Mechanic,Star
ChIJ9UdcubnWY1MRO_lTRII_oGg,Six Star Automotive,"909 US-2, Sandpoint, ID 83864, USA",(208) 255-2955,https://sixstarautomotive.com/,4.8,305,https://maps.google.com/?cid=7539095604942862651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Mechanic,Star
ChIJrQavmDitr1QR9zAd6UOkdfA,Semper Fi Motorcycle Towing,"3095 N Greengate Wy, Star, ID 83669, USA",(208) 972-0845,https://www.semperfimotorcycletowing.com/,5,576,https://maps.google.com/?cid=17326935752958619895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Mechanic,Star
ChIJF1CpMrC4moARY7WQr7PqylM,Flash Tech Services,"9894 W Blackpool Dr, Star, ID 83669, USA",(208) 488-5810,,5,7,https://maps.google.com/?cid=6037896307909113187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"consultant,service,point_of_interest,establishment",Mechanic,Star
ChIJXeKruF6sr1QRhMxwUjBHMNY,Shine Bright Cleaning,"10985 W State St, Star, ID 83669, USA",(208) 581-5387,http://shinebrightcleaningidaho.com/,4.8,498,https://maps.google.com/?cid=15433914195865816196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Cleaning service,Star
ChIJu3ki8U-tr1QRnlfoietmEm8,Feather & Steel Cleaning LLC,"12193 W Havencrest Dr, Star, ID 83669, USA",(208) 509-1338,http://www.feathersteelcleaning.com/,4.9,42,https://maps.google.com/?cid=8003572649607845790&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Cleaning service,Star
ChIJy2if0lfRhWcR_cEte1a64AQ,Lone Star Cleaning Solutions Idaho Falls,"1846 1st St, Idaho Falls, ID 83401, USA",(208) 745-3130,https://idahofallshousecleaningservice.com/,4.8,39,https://maps.google.com/?cid=351485651531448829&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Cleaning service,Star
ChIJi5kZP8etr1QRFnAjaIwa4Zg,Idahome Services,"919 N Seneca Springs Way, Star, ID 83669, USA",(208) 654-3744,,,0,https://maps.google.com/?cid=11016115353869840406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Cleaning service,Star
ChIJY4N5DVZKPy8Ro7OV9SJIWlw,KCleaning Etc,"153 N Main St, Star, ID 83669, USA",(208) 810-1956,https://www.facebook.com/profile.php?id=61559190445108&mibextid=LQQJ4d,5,4,https://maps.google.com/?cid=6654710714379645859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Cleaning service,Star
ChIJ-UH_Gg4dwg8R7n7tmko9sEo,Garage Revival,"12607 W Rosetta Dr, Star, ID 83669, USA",(208) 996-0525,https://garagerevivalid.com/,5,1,https://maps.google.com/?cid=5381868945343872750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Janitorial service,Star
ChIJOYYuyJ2tr1QRGxQAv9efqZA,The Handy Ginger LLC,"W Beagle Flts Ln, Star, ID 83669, USA",(208) 817-0124,,5,2,https://maps.google.com/?cid=10424038561496962075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Handyman,Star
ChIJuy3luZJtVFMRwH8K9ptd3SU,Ace Handyman Services Idaho Falls,"2683 S 2000 W, Rexburg, ID 83440, USA",(208) 580-4959,https://www.acehandymanservices.com/offices/idaho-falls,4.9,179,https://maps.google.com/?cid=2728439873685585856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,manufacturer,service,point_of_interest,establishment",Handyman,Star
ChIJ1RKNc04Br1QRKh7U3L-YPmU,Gem State Handyman,"1984 Placerville St, Middleton, ID 83644, USA",(208) 918-3155,http://www.gemhm.com/,5,3,https://maps.google.com/?cid=7295436396197846570&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Handyman,Star
ChIJX--z_qirr1QR31kVUkF0W1Y,Build It Battles,"4834 W Eagle Landing Ct, Eagle, ID 83616, USA",(208) 917-2807,,5,2,https://maps.google.com/?cid=6222695134041299423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Handyman,Star
ChIJTVAoMUyznQURWBXJokcLITQ,Top Line Property Services,"5639 N Star Rdg Wy, Star, ID 83669, USA",(208) 850-2477,https://toplinepropertyservices.com/,5,5,https://maps.google.com/?cid=3756295966505375064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Handyman,Star
ChIJSSyNm3qtr1QRRZyGo7hM-k4,"The Painted Edge, LLC","11173 W 1st St, Star, ID 83669, USA",(208) 922-0772,https://www.thepaintededgepaintco.com/,5,12,https://maps.google.com/?cid=5690945435037244485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"painter,service,point_of_interest,establishment",Painter,Star
ChIJFfr9Syzrr1QR4gjntFvnw8I,NorthWest Specialty Painting LLC,"810 6th Ave S, Payette, ID 83661, USA",(208) 869-5123,https://northwestspecialtypainting.com/,5,105,https://maps.google.com/?cid=14034315244879677666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,establishment",Painter,Star
ChIJcT5yWXP_rlQR5znS1NWPVLo,The Painting Pro,"7215 W Ustick Rd, Boise, ID 83704, USA",(208) 378-4825,https://www.paintingpro.net/,5,2,https://maps.google.com/?cid=13426514537659644391&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,establishment",Painter,Star
ChIJU4RkZ16sr1QRvpGqX4gNubM,JR Concrete & LANDSCAPE,"10780 W State St, Star, ID 83669, USA",(208) 921-7162,https://jrconcreteandlandscape.com/about-us/blank-7/,,0,https://maps.google.com/?cid=12950397082852299198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,establishment",Concrete contractor,Star
ChIJjxKA63f6vUQRTS-WCUw6kPs,Cardenas Concrete & Hauling LLC.,"19022 Midland Blvd, Nampa, ID 83687, USA",(208) 971-8301,https://www.facebook.com/people/Thanias-Residential-Construction/61566495395867/,5,1,https://maps.google.com/?cid=18127052598419009357&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Concrete contractor,Star
ChIJvUhdm_9TrlQR8_dTAliH3I0,Heartland Post & Fence,"426 ID-55, Horseshoe Bend, ID 83629, USA",(208) 895-8719,https://heartlandpostandpole.com/,4.9,31,https://maps.google.com/?cid=10222194066290112499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,general_contractor,point_of_interest,service,establishment",Fencing contractor,Star
ChIJBxjQ3ECtr1QRrGTGmbSjQlA,Sager Professional Tree Management,"ID-44, Middleton, ID 83644, USA",(208) 606-5872,http://www.sagertree.com/,4.9,15,https://maps.google.com/?cid=5783364867566494892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Tree service,Star
ChIJQw56oI-tr1QR9pD2yPYxmxs,"Star Crane & Rigging, Inc.","1481 N Star Rd, Star, ID 83669, USA",(208) 941-1111,,5,7,https://maps.google.com/?cid=1989238596417523958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Tree service,Star
ChIJlRwNt1i6eWsRBZf27jdNcBg,Neon Appliance Repair,"1331 E Westdale Dr, Hayden Lake, ID 83835, USA",(208) 446-6296,https://neonappliancerepair.com/,5,684,https://maps.google.com/?cid=1760992356929541893&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Appliance repair,Star
ChIJP1id7S9fVFMR63qaSEWckB4,Sarah's Appliance Repair LLC,"3470 Washington Pkwy Suite 2, Idaho Falls, ID 83404, USA",(208) 980-2290,https://www.appliancerepairidaho.com/?utm_campaign=gmb&utm_medium=organic&utm_source=google&utm_term=idaho-falls-website,4.8,60,https://maps.google.com/?cid=2202432039168932587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"supplier,manufacturer,store,service,point_of_interest,establishment",Appliance repair,Star
ChIJAaGHmJ2EYVMR3k5vbedX2ko,First Choice Appliance,"606 Moran Mdws Rd, Careywood, ID 83809, USA",(208) 610-3770,,4.6,33,https://maps.google.com/?cid=5393720155214663390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Appliance repair,Star
ChIJXQ9YpZCjrFQRi03TPpN4l90,Pro-Tech Service,"1550 Kimberly Rd, Twin Falls, ID 83301, USA",(208) 733-9278,http://www.protech-service.com/,4.4,136,https://maps.google.com/?cid=15967363577674943883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"supplier,manufacturer,home_goods_store,store,service,point_of_interest,establishment",Appliance repair,Star
ChIJNTLRpoD5rlQRhbhlymleM50,Boise Appliance Repair Pro,"950 W Bannock St Suite 1100, Boise, ID 83702, USA",(208) 204-0044,https://boiseappliancerepairpro.com/,,0,https://maps.google.com/?cid=11327501296227170437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Appliance repair,Star
ChIJmRnxyG5MrlQRN-b_hBDNQbU,Chem-Dry Tri County,"909 3rd St S, Nampa, ID 83651, USA",(208) 333-8982,http://www.healthycleancarpet.com/,3,4,https://maps.google.com/?cid=13060945865185682999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"laundry,service,point_of_interest,establishment",Carpet cleaning,Star
ChIJw8kU0YBRrlQR_Wc19oIIL_A,Elliott Window Cleaning LLC,"575 E Black Hawk Ct, Kuna, ID 83634, USA",(208) 600-3154,https://elliottwindowcleaning.com/,5,157,https://maps.google.com/?cid=17307061251577571325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Window cleaning,Star
ChIJZyXOcDWx3igROVxkSSDEm_A,Hot Shot Power LLC,"1322 N Glen Aspen Ave, Star, ID 83669, USA",(208) 740-8882,,5,3,https://maps.google.com/?cid=17337666833442167865&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Pressure washing,Star
ChIJm0bzRZCtr1QR8_bEmo8vXz0,Super Star Sanitation,"946 N Cardigan Ave, Star, ID 83669, USA",(208) 991-4399,http://www.superstarsanitation.com/,5,6,https://maps.google.com/?cid=4422305652924544755&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Septic service,Star
ChIJQW6VVDyCPw0RhWLs2MLZFvs,Diamond Epoxy - Idaho,"6299 Chateau Ct, Star, ID 83669, USA",(208) 991-4445,http://diamondepoxyidaho.com/,5,17,https://maps.google.com/?cid=18092887983893799557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Flooring contractor,Star
ChIJ5ZY-YmH4rlQR3EuL6Y9u_LI,Beford Flooring,"622 Opal St, Boise, ID 83705, USA",(208) 283-1602,https://www.befordflooring.com/,5,14,https://maps.google.com/?cid=12897304997259856860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Flooring contractor,Star
ChIJK3Bn3fetr1QRCZrMU5itrGE,Southern Idaho Epoxy Floors,"311 S Astro Ave, Star, ID 83669, USA",(208) 994-1343,http://www.facebook.com/siepoxyfloors,,0,https://maps.google.com/?cid=7038191187425794569&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Flooring contractor,Star
ChIJ4XX5B3P4rlQRNiAHYp9yWvo,ESL Hardwood Floors,"2013 S Vista Ave, Boise, ID 83705, USA",(208) 345-1133,https://www.flooringhardwood.com/,4.8,13,https://maps.google.com/?cid=18039857286255943734&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"building_materials_store,general_contractor,home_goods_store,service,store,point_of_interest,establishment",Flooring contractor,Star
ChIJPYR6lexw3woR_-r7vlVgIhg,"Comfort Expert Builders, Inc","6224 Purple Sage Rd, Star, ID 83669, USA",(208) 991-8068,https://comfortexpertbuilders.com/,5,6,https://maps.google.com/?cid=1739058327511100159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Kitchen remodel,Star
ChIJMS3IZ37_rlQR4IRxroRgA3c,Artisan Construction & Remodel,"953 N Center Way, Star, ID 83669, USA",(208) 861-5241,https://artisanboise.com/?utm_source=omg-gbp&utm_medium=webclick,5,1,https://maps.google.com/?cid=8575804238422181088&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Kitchen remodel,Star
ChIJQ6ElUUUolGIR92fgq8ZoKT8,EZ Remodels Inc,"4480 W Sunny Cove St, Meridian, ID 83646, USA",(208) 919-2423,,5,4,https://maps.google.com/?cid=4551284100931020791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Kitchen remodel,Star
ChIJ48HPzV5NrlQRGN94y1-NwHw,"Transcend Building Concepts, LLC","2251 N Meadowhills Ave, Star, ID 83669, USA",(208) 600-9903,https://www.transcendbuildingconcepts.com/,5,11,https://maps.google.com/?cid=8989340298806615832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Bathroom remodel,Star
ChIJh5Wkma_H6AwRW7P7HcMUmXo,Kingdom Vision Builders LLC,"2658 S Cole Rd, Boise, ID 83709, USA",(208) 425-4253,https://kingdomvisionidaho.com/,5,66,https://maps.google.com/?cid=8834114972318151515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Bathroom remodel,Star
ChIJ3ZHgB5SywAsRQbIStK-lR5k,1NovaBuild,"680 S Calhoun Pl, Star, ID 83669, USA",(208) 320-4051,,,0,https://maps.google.com/?cid=11044978785208414785&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Bathroom remodel,Star
ChIJW09KA03_rlQRoOUop24iyAE,Building Resources Inc.,"767 N Star Rd, Star, ID 83669, USA",(208) 639-0953,http://www.callbrinc.com/,5,2,https://maps.google.com/?cid=128390448026281376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",General contractor,Star
ChIJFeODFJOtr1QRQOljko0azDs,Hammerhead Builders of Idaho Inc.,"245 S Main St, Star, ID 83669, USA",(208) 391-8077,https://www.hammerheadid.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17411906276602064466,5,6,https://maps.google.com/?cid=4308848138835454272&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",General contractor,Star
ChIJDXCpd2Ksr1QR5dYzFjmifUA,Southwood Homes,"9628 W State St, Star, ID 83669, USA",(208) 400-3345,https://swhid.com/About-Us,5,12,https://maps.google.com/?cid=4647048756585551589&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",General contractor,Star
ChIJ1_0E1F-tr1QRBuUkRC5BSLE,Boiko Construction LLC,"2299 N Steel Fls Ave, Star, ID 83669, USA",(503) 995-7982,https://www.instagram.com/boikoconstructionllc?igsh=bjI2bmN3Nm83Y2th,,0,https://maps.google.com/?cid=12774532010003981574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,manufacturer,service,point_of_interest,establishment",General contractor,Star
ChIJH3PU6Cetr1QRSqUu7BQBkQ8,Evergreen Homes,"11200 W Hercules Dr STE 103, Star, ID 83669, USA",(208) 375-4600,http://evergreenhomesidaho.com/,5,3,https://maps.google.com/?cid=1121678971565417802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",General contractor,Star
ChIJeZdqUqtRrlQRMOon4jr4tS0,HiLine Homes of Star,"12569 W Goldcrest St, Star, ID 83669, USA",(208) 231-2204,https://www.hilinehomes.com/locations/meridian-id/,4.3,6,https://maps.google.com/?cid=3293811634277444144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",General contractor,Star
ChIJlabdTxdWrlQRvdgGPI2LrIo,EverGreen Architecture & Construction,"11200 W Hercules Dr STE 103, Star, ID 83669, USA",(208) 375-4600,http://www.evergreenidaho.com/,5,4,https://maps.google.com/?cid=9992515111942019261&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",General contractor,Star
ChIJd42kZZGkrFQRWvsa5NMWWOQ,Starr Corporation,"2995 3600 N, Twin Falls, ID 83301, USA",(208) 733-5695,http://www.starrcorporation.com/,4.7,15,https://maps.google.com/?cid=16453926337918991194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",General contractor,Star
ChIJAQCsTyWqr1QR5I_g64r1HMM,Sierra Construction of Idaho,"5245 W Homer Rd, Eagle, ID 83616, USA",(208) 371-9128,https://www.sierraconstructionofidaho.com/contact,4.8,19,https://maps.google.com/?cid=14059382113755500516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",General contractor,Star
ChIJgQp_rCb1k4cRfn2w5fo7XeA,Foundation Supportworks,"11850 Valley Ridge Dr, Papillion, NE 68046, USA",(844) 630-1670,https://www.foundationsupportworks.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite-omaha&utm_content=website&y_source=1_MzE1NjQ4NTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.7,6,https://maps.google.com/?cid=16167144186111360382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Foundation repair,Star
ChIJh6Zxu7uCqVQRrZeNvhFwQ68,Altitude Insulation,"120 Second Ave # 105, Ketchum, ID 83340, USA",(208) 720-8935,http://altitudeinsulation.com/,5,1,https://maps.google.com/?cid=12629061001590708141&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Insulation contractor,Star
ChIJAQC0tLH9rlQRBocYgCVPd5I,West Star Construction,"10378 N Bogus Basin Rd, Boise, ID 83702, USA",(208) 972-3008,,5,1,https://maps.google.com/?cid=10553991274247522054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Siding contractor,Star
ChIJ6ez-IGNTrlQRu9caWvAzhpo,ACE QUALITY HOME IMPROVEMENT,"1112 W Yosemite St, Meridian, ID 83646, USA",(208) 353-8570,,4,3,https://maps.google.com/?cid=11134644236117006267&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"roofing_contractor,general_contractor,home_goods_store,service,store,point_of_interest,establishment",Siding contractor,Star
ChIJcXVkBNrHYVMRg-zXj6dzIR4,"North Idaho Decks & Interiors, LLC","780 N Thornton St, Post Falls, ID 83854, USA",(208) 416-9632,https://northidahodecks.com/,4.9,29,https://maps.google.com/?cid=2171143658879315075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Deck builder,Star
ChIJ93GzK1yD7GMRBs_YtRuRGAA,Treasure waterscapes inc.,"10780 W State St, Star, ID 83669, USA",(986) 200-4698,http://www.treasurewaterscapes.com/,5,4,https://maps.google.com/?cid=6914947642085126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Deck builder,Star
ChIJ972ErjiMS6QRzkdJoQwBanE,All Idaho Pool and Spa Construction LLC,"25262 Kingsbury Rd, Middleton, ID 83644, USA",(208) 286-8606,http://allidahopoolandspa.com/,,0,https://maps.google.com/?cid=8172345627574355918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Pool cleaning,Star
