place_id,name,address,phone,website,rating,review_count,maps_url,status,types,category,city,status_code,final_url,page_size,lander_type,tier,check_error,notes
ChIJqQnhHAlVrlQR2y14Lwy1IDM,Treasure Valley Rain Gutters,"6299 Eagle, N Eagle Rd Ste #1005, Boise, ID 83713, USA",(208) 985-2997,https://treasurevalleyraingutters.com/?utm_source=GMB&utm_medium=DigitAll,5,1,https://maps.google.com/?cid=3684143559129705947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Gutter cleaning,Eagle,,https://treasurevalleyraingutters.com/?utm_source=GMB&utm_medium=DigitAll,0,Connection Error,tier2,"HTTPSConnectionPool(host='treasurevalleyraingutters.com', port=443): Max retries exceeded with url: /?utm_source=GMB&utm",
ChIJUwkFW1RVrlQRQY3MzkMcfBs,Red Leaf Building Company,"200 S Rivershore Ln #200, Eagle, ID 83616, USA",(208) 761-2101,https://www.redleafbuildingcompany.com/,5,4,https://maps.google.com/?cid=1980489013694074177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",General contractor,Eagle,,https://www.redleafbuildingcompany.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.redleafbuildingcompany.com', port=443): Max retries exceeded with url: / (Caused by ProxyE",
ChIJmfHXBHHAYVMR4QPpa4bnHO0,Eagle Insulation Inc.,"11017 N Government Wy, Hayden, ID 83835, USA",(208) 762-1189,http://www.eagleinsulationcda.com/,4.3,32,https://maps.google.com/?cid=17085785650858886113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Insulation contractor,Eagle,403,http://www.eagleinsulationcda.com/,16,HTTP 403 Forbidden,tier2,,
ChIJydB-LOerr1QRbZC7XrXoMlU,MILLER Building & Design,"408 S Eagle Rd Suite 205, Eagle, ID 83616, USA",(208) 469-2150,https://milleridaho.com/,5,5,https://maps.google.com/?cid=6139225107735482477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Deck builder,Eagle,,https://milleridaho.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='milleridaho.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to",
ChIJUx3NVQnzCwwR2sHZfZhz_h8,Argyle Bros Insulation,"15 Willoway Ln, Bern, ID 83220, USA",(208) 847-5059,http://argylebros.com/,5,14,https://maps.google.com/?cid=2305407158043918810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Insulation contractor,Eagle,403,http://argylebros.com/,16,HTTP 403 Forbidden,tier2,,
ChIJ3SET1mSrr1QRPvU5HKNOMyk,Glacier Roofing & Exteriors,"1500 E Iron Eagle Dr, Eagle, ID 83616, USA",(208) 714-0489,http://myglacierhome.com/,,0,https://maps.google.com/?cid=2968803041827484990&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"roofing_contractor,service,point_of_interest,establishment",Siding contractor,Eagle,403,http://myglacierhome.com/,16,HTTP 403 Forbidden,tier2,,
ChIJOQO5fMFpVFMRX3IWI1EhscU,Two B Insulation,"25 S 12th W, St Anthony, ID 83445, USA",(208) 521-3359,http://www.twobinsulation.com/,5,58,https://maps.google.com/?cid=14245203728714330719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Insulation contractor,Eagle,403,http://www.twobinsulation.com/,16,HTTP 403 Forbidden,tier2,,
ChIJ0aOdy_RfVFMRcvVJiEPBP1k,EZ Exteriors LLC.,"1335 Enterprise St, Idaho Falls, ID 83402, USA",(208) 521-1088,https://www.ezexteriorsllc.com/,5,98,https://maps.google.com/?cid=6431071288701875570&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"roofing_contractor,general_contractor,supplier,service,point_of_interest,establishment",Siding contractor,Eagle,,https://www.ezexteriorsllc.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.ezexteriorsllc.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Un",
ChIJaYlN6G_caUYRu2zSNBev1pg,Double W Construction & Exteriors,"7842 S 400 W, Rexburg, ID 83442, USA",(208) 360-5296,http://doublewconstruction.com/,5,9,https://maps.google.com/?cid=11013182452986440891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Siding contractor,Eagle,403,http://doublewconstruction.com/,16,HTTP 403 Forbidden,tier2,,
ChIJAzp1kJThB6cR68PACHvKBrI,"Evergreen Exteriors Roofing, Siding","120 E 3rd St, Moscow, ID 83843, USA",(986) 213-4967,https://www.evergreenexteriorsidaho.com/,5,10,https://maps.google.com/?cid=12828163218388075499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"roofing_contractor,general_contractor,service,point_of_interest,establishment",Siding contractor,Eagle,,https://www.evergreenexteriorsidaho.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.evergreenexteriorsidaho.com', port=443): Max retries exceeded with url: / (Caused by Proxy",
ChIJJzLkZJJIhIARkQ5d6D092o8,DRF Builders,"9201 W State St Ste 122, Garden City, ID 83714, USA",(208) 254-2002,https://www.drfbuilders.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=gmb_website_sr,5,20,https://maps.google.com/?cid=10365664828447329937&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Deck builder,Eagle,,https://www.drfbuilders.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=gmb_website_sr,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.drfbuilders.com', port=443): Max retries exceeded with url: /?utm_source=google&utm_medium",
ChIJm0WqadjBYVMR1g0SQKgbeOM,Solid Rock Decks,"7736 N Government Wy #3, Dalton Gardens, ID 83815, USA",(208) 537-3600,https://solidrockdecks.com/,5,3,https://maps.google.com/?cid=16390881253258300886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Deck builder,Eagle,,https://solidrockdecks.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='solidrockdecks.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable",
ChIJRSWF4kLPag0Rl09dQ4OP7QY,American Eagle Pool Services,"9377 Meadow Hunt Way, Winter Garden, FL 34787, USA",(407) 848-8185,https://aeaglepools.com/,5,14,https://maps.google.com/?cid=499212927641669527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Pool service,Eagle,,https://aeaglepools.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='aeaglepools.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to",
ChIJuzSlCBD3rlQRuB-sENOKvbk,OneRelo Worldwide,"6895 S Eisenman Rd Ste A, Boise, ID 83716, USA",(208) 314-7997,https://onereloww.com/,4,23,https://maps.google.com/?cid=13384006306737430456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"moving_company,shipping_service,storage,transportation_service,service,store,point_of_interest,establishment",Moving company,Eagle,,https://onereloww.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='onereloww.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to c",
ChIJFYJZneKrr1QRTuCGZBRPZ6U,"KMR, LLC","6034 1/2 Hillview Rd, Emmett, ID 83617, USA",(208) 954-6062,https://kmridaho.com/,5,15,https://maps.google.com/?cid=11918581887863808078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"moving_company,transportation_service,service,point_of_interest,establishment",Moving company,Eagle,,https://kmridaho.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='kmridaho.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to co",
ChIJNybZ0y6BQK8RFIUX6QfKPw0,Peak Auto Glass LLC,"1472 E Iron Eagle Dr, Eagle, ID 83616, USA",(208) 901-0971,https://peakautoglass.com/,5,39,https://maps.google.com/?cid=954703781350049044&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,point_of_interest,service,establishment",Glass repair,Eagle,,https://peakautoglass.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='peakautoglass.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable ",
ChIJgQzg6oob2YgRChk2GjgpCNc,EAGLE POOL SERVICE BOCA RATON,"18935 Adagio Dr, Boca Raton, FL 33498, USA",(561) 408-5121,https://eaglepoolservice.com/,5,542,https://maps.google.com/?cid=15494679838902851850&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Pool service,Eagle,,https://eaglepoolservice.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='eaglepoolservice.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unab",
ChIJyWJZgoH5rlQRNkg_w4L8agw,Better Way Moving and Storage,"504 E 45th St Ste 1, Garden City, ID 83714, USA",(208) 274-9042,https://www.betterwayboise.com/,4.9,46,https://maps.google.com/?cid=894805114538117174&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"moving_company,shipping_service,storage,transportation_service,service,point_of_interest,establishment",Moving company,Eagle,,https://www.betterwayboise.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.betterwayboise.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Un",
ChIJ2XWVf3JMFWsRtvTumcjsxm0,Sperry junk removal,"759 N Celeste Ave, Star, ID 83669, USA",(775) 777-5231,https://sperryjunkremovalllc.jobbersites.com/,4.9,19,https://maps.google.com/?cid=7910270141843043510&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Junk removal,Eagle,,https://sperryjunkremovalllc.jobbersites.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='sperryjunkremovalllc.jobbersites.com', port=443): Max retries exceeded with url: / (Caused by ",
ChIJ9zBFROeqUiIRAbeCZUopfOA,Eagle Junk Removal,"161 N Eagle Rd, Eagle, ID 83616, USA",(986) 888-2629,https://eagl.pro/,5,2,https://maps.google.com/?cid=16175849361115363073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Junk removal,Eagle,,https://eagl.pro/,0,Connection Error,tier2,"HTTPSConnectionPool(host='eagl.pro', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to connec",
ChIJVVVFyhWsr1QR-_Bfq0xoiSc,Full House Junk Removal,"11818 W Hiddenlake Dr, Star, ID 83669, USA",(208) 994-2429,https://fullhousejunkremoval.com/about-us/,5,2,https://maps.google.com/?cid=2848922917790544123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Junk removal,Eagle,,https://fullhousejunkremoval.com/about-us/,0,Connection Error,tier2,"HTTPSConnectionPool(host='fullhousejunkremoval.com', port=443): Max retries exceeded with url: /about-us/ (Caused by Pro",
ChIJ57nzaINTrlQRsXP_odLHZFY,Caliber Auto Glass,"1537 E State St, Eagle, ID 83616, USA",(888) 461-0010,https://www.caliber.com/services/auto-glass,4,5,https://maps.google.com/?cid=6225320292407800753&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,establishment",Glass repair,Eagle,,https://www.caliber.com/services/auto-glass,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.caliber.com', port=443): Max retries exceeded with url: /services/auto-glass (Caused by Pr",
ChIJ-9tb4d_DQYcR_7gBUX7NUmM,Columbine Moving & Storage,"930 Chambers Ave, Eagle, CO 81631, USA",(970) 328-2008,https://columbinemoving.com/?utm_source=google&utm_medium=local&utm_campaign=gbp_eagle,4.7,24,https://maps.google.com/?cid=7157008700253780223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"moving_company,shipping_service,storage,transportation_service,service,point_of_interest,establishment",Moving company,Eagle,,https://columbinemoving.com/?utm_source=google&utm_medium=local&utm_campaign=gbp_eagle,0,Connection Error,tier2,"HTTPSConnectionPool(host='columbinemoving.com', port=443): Max retries exceeded with url: /?utm_source=google&utm_medium",
ChIJY1qe_rqqr1QRDIqzvLnrkUE,Fusions Glass Studio,"135 N 2nd St, Eagle, ID 83616, USA",(208) 938-1055,http://www.fusions-idaho.com/,4.8,109,https://maps.google.com/?cid=4724816667055720972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"art_studio,educational_institution,store,point_of_interest,service,establishment",Glass repair,Eagle,403,http://www.fusions-idaho.com/,16,HTTP 403 Forbidden,tier2,,
ChIJG-FxGUP_rlQR9HivoFhb4bg,Wood Windows Inc,"200 E 50th St, Garden City, ID 83714, USA",(208) 376-2200,https://woodwindowsinc.com/,4.3,90,https://maps.google.com/?cid=13322029608949741812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"supplier,general_contractor,service,point_of_interest,establishment",Window repair,Eagle,,https://woodwindowsinc.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='woodwindowsinc.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable",
ChIJc5Ki2h5UrlQR2yu4UxHBoQA,"Pella Windows and Doors Showroom of Boise, ID","1580 E State St #103, Eagle, ID 83616, USA",(208) 373-0002,https://www.pella.com/locations/id/eagle/?utm_source=google&utm_medium=organic&utm_campaign=gbp,4.9,617,https://maps.google.com/?cid=45529751413599195&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"supplier,general_contractor,service,store,point_of_interest,establishment",Window repair,Eagle,,https://www.pella.com/locations/id/eagle/?utm_source=google&utm_medium=organic&utm_campaign=gbp,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.pella.com', port=443): Max retries exceeded with url: /locations/id/eagle/?utm_source=goog",
ChIJ3UeqZ9xbVFMR7Kph9HMGK0A,Premier Paving,"2710 Midway Ave, Ammon, ID 83406, USA",(208) 521-8157,https://www.premierpavingidaho.com/,5,4,https://maps.google.com/?cid=4623796537516993260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Paving contractor,Eagle,,https://www.premierpavingidaho.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.premierpavingidaho.com', port=443): Max retries exceeded with url: / (Caused by ProxyError",
ChIJHXkkCSCRrFQRkA9F2N2N5C0,A to Z Fabrication & Welding LLC,"1702 E 4400 N, Buhl, ID 83316, USA",(208) 420-9413,https://atozfab208.com/,5,1,https://maps.google.com/?cid=3306924010352480144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,point_of_interest,establishment",Welding service,Eagle,,https://atozfab208.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='atozfab208.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to ",
ChIJldBMVxeWxAQRYDgt_8xF_rM,Idaho Striping LLC,"410 E 41st St, Garden City, ID 83714, USA",(208) 908-9315,https://idahostriping.com/,5,2,https://maps.google.com/?cid=12969880723630405728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Paving contractor,Eagle,,https://idahostriping.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='idahostriping.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable ",
ChIJ92N-70dYVFMR394fucFZPNM,Eagle Rock Fabrication Inc,"2117 W Omni Dr, Idaho Falls, ID 83402, USA",(208) 552-5080,https://eaglerockfabrication.com/,5,10,https://maps.google.com/?cid=15221139529174867679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,point_of_interest,establishment",Welding service,Eagle,,https://eaglerockfabrication.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='eaglerockfabrication.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('",
ChIJt1R3SISLrCARPtkmN5QP2Pc,Eagle Rock Excavation LLC,"2831 W 1500 S, Aberdeen, ID 83210, USA",(208) 840-0710,https://eaglerockexcavation.com/,,0,https://maps.google.com/?cid=17859041451592571198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Excavation contractor,Eagle,,https://eaglerockexcavation.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='eaglerockexcavation.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('U",
ChIJyUov9ZbGpVQRUJyjhrAlcqc,A3 Underground Construction,"3494 Rush Creek Rd, Cambridge, ID 83610, USA",(208) 630-3017,https://www.idahoseptictanks.com/contact-septic-installation-company-boise.php,5,1,https://maps.google.com/?cid=12065747791782321232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Excavation contractor,Eagle,,https://www.idahoseptictanks.com/contact-septic-installation-company-boise.php,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.idahoseptictanks.com', port=443): Max retries exceeded with url: /contact-septic-installat",
ChIJhzavSV2tr1QRFqA58xC_w7s,New Star Excavation,"21400 Trigger Ranch Ln, Star, ID 83669, USA",(208) 593-2323,http://newstarexcavation.com/,,0,https://maps.google.com/?cid=13529867785072123926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Excavation contractor,Eagle,403,http://newstarexcavation.com/,16,HTTP 403 Forbidden,tier2,,
ChIJtSWIUWWtr1QRrYyQebErz6Q,"Dry Stream Landscapes, LLC.","1081 N Star Bright Ln, Star, ID 83669, USA",(208) 562-7486,http://www.drystreamlandscapes.com/,5,7,https://maps.google.com/?cid=11875758783648009389&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Paving contractor,Eagle,403,http://www.drystreamlandscapes.com/,16,HTTP 403 Forbidden,tier2,,
ChIJKWv8kr2tr1QRCD_GTnAPX6I,"TBK Plumbing, LLC","12295 W Hiddenlake Dr, Star, ID 83669, USA",(208) 494-4393,http://tbkplumbing.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4529913544752483590,4,3,https://maps.google.com/?cid=11700087331964206856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"plumber,service,point_of_interest,establishment",Plumber,Star,403,http://tbkplumbing.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4529913544752483590,16,HTTP 403 Forbidden,tier2,,
ChIJtfbsz0qtr1QRX5q6NcyoXjA,Cherry Plumbing & Rooter,"10089 W Preserve St, Star, ID 83669, USA",(208) 703-4219,http://www.cherryrooter.com/,4.7,13,https://maps.google.com/?cid=3485408756659559007&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"plumber,service,point_of_interest,establishment",Plumber,Star,403,http://www.cherryrooter.com/,16,HTTP 403 Forbidden,tier2,,
ChIJcQThWFmsr1QRGoGn-6GA-eg,Multi-State Electric Services,"Star, ID 83669, USA",(208) 286-9918,http://multistateelectric.com/,,0,https://maps.google.com/?cid=16787590519200383258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"electrician,service,point_of_interest,establishment",Electrician,Star,403,http://multistateelectric.com/,16,HTTP 403 Forbidden,tier2,,
ChIJAQCQMbNVrlQRjijTzTsKkrk,Clark Electric LLC,"12325 W Ramblin Rose Dr, Boise, ID 83713, USA",(208) 930-9281,https://clark-electric.com/contact,,0,https://maps.google.com/?cid=13371761495588939918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,establishment",Electrical contractor,Star,,https://clark-electric.com/contact,0,Connection Error,tier2,"HTTPSConnectionPool(host='clark-electric.com', port=443): Max retries exceeded with url: /contact (Caused by ProxyError(",
ChIJw5_O_ItXrlQRczeOpuPOy1c,All Star Roofing LLC,"7424 W Mossy Cup St, Boise, ID 83709, USA",,http://www.facebook.com/allstarroofingboise,5,2,https://maps.google.com/?cid=6326377578719229811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"roofing_contractor,service,point_of_interest,establishment",Roofer,Star,403,http://www.facebook.com/allstarroofingboise,16,HTTP 403 Forbidden,tier2,,
ChIJk9y5rfkByqYReUHJog0fBLs,Ross Electric,"12227 W Havencrest Dr, Star, ID 83669, USA",(208) 901-4460,https://www.ross-electric.net/,5,1,https://maps.google.com/?cid=13475930128425501049&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"electrician,service,point_of_interest,establishment",Electrician,Star,,https://www.ross-electric.net/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.ross-electric.net', port=443): Max retries exceeded with url: / (Caused by ProxyError('Una",
ChIJTeCJroCtr1QRih8NdlgYv40,Citadel Roofing & Construction,"12553 W Gambrell St, Star, ID 83669, USA",(208) 407-5800,http://citadelroofing.net/,4.7,15,https://maps.google.com/?cid=10213909248116334474&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"roofing_contractor,general_contractor,service,point_of_interest,establishment",Roofer,Star,403,http://citadelroofing.net/,16,HTTP 403 Forbidden,tier2,,
ChIJl1R0chzka28RQmOSayRohIQ,"Five Star Electric Idaho, LLC.","4 1050 E, Declo, ID 83323, USA",(208) 312-8860,https://fivestarelectric.org/magic-valley-idaho-electricians/,5,29,https://maps.google.com/?cid=9548871615565161282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"electrician,service,point_of_interest,establishment",Electrician,Star,,https://fivestarelectric.org/magic-valley-idaho-electricians/,0,Connection Error,tier2,"HTTPSConnectionPool(host='fivestarelectric.org', port=443): Max retries exceeded with url: /magic-valley-idaho-electrici",
ChIJ2wkrcfitr1QRLnTAOcD1pb4,Falcon Home Services,"1792 N Waterbrook Way, Star, ID 83669, USA",(208) 999-2373,http://falconhomeservices208.com/,4.9,54,https://maps.google.com/?cid=13737656444315005998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Electrician,Star,403,http://falconhomeservices208.com/,16,HTTP 403 Forbidden,tier2,,
ChIJa6WW2catr1QRbljC4wYOiJs,Dokime Construction LLC,"9787 W Golden Rain St, Star, ID 83669, USA",(208) 921-1556,http://www.dokimellc.com/,5,17,https://maps.google.com/?cid=11207223095465236590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Roofer,Star,403,http://www.dokimellc.com/,16,HTTP 403 Forbidden,tier2,,
ChIJz7X5TMFVrlQRnLscZdt4p2I,Great Heights Roofing,"10480 W Garverdale Dr Ste 806, Boise, ID 83704, USA",(208) 609-9637,https://www.roofinggreatheights.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=Organic+&utm_id=GBP,5,21,https://maps.google.com/?cid=7108783420517170076&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"roofing_contractor,service,point_of_interest,establishment",Roofer,Star,,https://www.roofinggreatheights.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=Organic+&utm_id=GBP,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.roofinggreatheights.com', port=443): Max retries exceeded with url: /?utm_source=GBP&utm_m",
ChIJ1_ufkQb5rlQRKxoRY98WAxI,Southern Premier Roofing,"6291 N Fox Run Way Suite 100, Meridian, ID 83646, USA",(208) 519-4863,https://southernpremierroofing.com/,4.5,11,https://maps.google.com/?cid=1297906266308418091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"roofing_contractor,service,point_of_interest,establishment",Roofer,Star,,https://southernpremierroofing.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='southernpremierroofing.com', port=443): Max retries exceeded with url: / (Caused by ProxyError",
