place_id,business_name,category,search_category,phone,address,city,rating,review_count,google_maps_url,website_url,business_status,types
ChIJ48IHvKu1r1QROGkp2watOvk,Ace Caldwell Emergency Plumber,plumber,Plumber,(208) 247-0293,"518 Shaver Ave, Caldwell, ID 83605, USA",Caldwell,5,10,https://maps.google.com/?cid=17958856709051607352&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://acecaldwellemergencyplumber.com/,OPERATIONAL,plumber|point_of_interest|service|establishment
ChIJC2DaI6q3r1QR3ZRGMH7S2Uk,Quality Caldwell Emergency Plumber,plumber,Plumber,(208) 453-7026,"19560 Lower Pleasant Ridge Rd, Caldwell, ID 83607, USA",Caldwell,5,8,https://maps.google.com/?cid=5321515874132595933&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://qualitycaldwellemergencyplumber.com/,OPERATIONAL,plumber|point_of_interest|service|establishment
ChIJr8y2Iy1NrlQRD_cBAq1gbZo,Prime Plumbing,plumber,Plumber,(208) 276-9079,"1020 E Homedale Rd, Caldwell, ID 83607, USA",Caldwell,4.9,805,https://maps.google.com/?cid=11127656550481655567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.primeplumbingidaho.com/,OPERATIONAL,plumber|point_of_interest|service|establishment
ChIJXWT6gwGzr1QRIfPCii3S8DM,Spartan Electric LLC,electrician,Electrician,(208) 999-5200,"1011 Teton Ave, Caldwell, ID 83605, USA",Caldwell,5,11,https://maps.google.com/?cid=3742722383388275489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://spartanelectricllc.com/,OPERATIONAL,electrician|general_contractor|point_of_interest|service|establishment
ChIJH_qycZ6zr1QRpjaMKW6Oh08,Steelhead Electric LLC,electrician,Electrician,(208) 789-8844,"1310 N La Cresta Ave, Caldwell, ID 83605, USA",Caldwell,5,29,https://maps.google.com/?cid=5730705654646847142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://steelheadelectricid.com/,OPERATIONAL,electrician|point_of_interest|service|establishment
ChIJPXvrRYC0r1QR1IFhcHabxeM,"AME Electric, Inc.",electrician,Electrician,(208) 459-8959,"3621 Arthur St, Caldwell, ID 83605, USA",Caldwell,4.6,42,https://maps.google.com/?cid=16412695350015525332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.ameelectric.com/,OPERATIONAL,electrician|point_of_interest|service|establishment
ChIJnRGPvnS0r1QR9jxfdJU3n9U,Lynn Proctor Electrical Contractor,electrician,Electrician,(208) 459-2122,"302 Badiola St, Caldwell, ID 83605, USA",Caldwell,5,3,https://maps.google.com/?cid=15393083166417698038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.lynnproctorelectrical.com/,OPERATIONAL,electrician|point_of_interest|service|establishment
ChIJN7HbUxmxr1QRtv46KSs8HXo,Electric Experts,electrician,Electrician,(208) 454-0304,"23553 Freezeout Rd, Caldwell, ID 83607, USA",Caldwell,4.8,24,https://maps.google.com/?cid=8799255403024809654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.electricexpertsinc.com/,OPERATIONAL,electrician|general_contractor|point_of_interest|service|establishment
ChIJoQMrfY-zr1QRY7KGvhGvgkg,"Weathertight Roofing, Inc.",roofing_contractor,Roofer,(208) 455-7663,"1429 Andy Ln, Caldwell, ID 83605, USA",Caldwell,4.8,89,https://maps.google.com/?cid=5224931008449000035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.weathertightidaho.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Weathertight-Roofing-Inc&utm_content=website,OPERATIONAL,roofing_contractor|service|point_of_interest|establishment
ChIJWWOt9RK5r1QRlhrgALMwcAI,Valley Oak Roofing,roofing_contractor,Roofer,(208) 546-8911,"27202 Lon Davis Rd, Parma, ID 83660, USA",,5,116,https://maps.google.com/?cid=175693930839415446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://valleyoakroofing.com/,OPERATIONAL,roofing_contractor|service|point_of_interest|establishment
ChIJS2_qyq290SER4wiqIsvSa-o,Mike's Roofing and Repairs LLC,roofing_contractor,Roofer,(208) 631-0806,"513 Huckleberry St, Middleton, ID 83644, USA",,5,42,https://maps.google.com/?cid=16891826597284940003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.mikesroofingandrepairs.com/home,OPERATIONAL,roofing_contractor|service|point_of_interest|establishment
ChIJeyoBzx-1r1QR5LYWjLVLwBE,"JB's Roofing, Inc.",roofing_contractor,Roofer,(208) 454-9162,"510 Laurel St, Caldwell, ID 83605, USA",Caldwell,4.5,49,https://maps.google.com/?cid=1279105537284683492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://jbsroof.com/,OPERATIONAL,roofing_contractor|service|point_of_interest|establishment
ChIJ49QufDi0r1QRBE1faacdicg,Dreamroofs,roofing_contractor,Roofer,(208) 454-0323,"204 Main St, Caldwell, ID 83605, USA",Caldwell,4.5,46,https://maps.google.com/?cid=14450113484259544324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://dreamroofsidaho.com/,OPERATIONAL,roofing_contractor|service|point_of_interest|establishment
ChIJ0Xu1h1W1r1QRoCyLaNjjboI,"Owyhee Heating, Air Conditioning & Plumbing",general_contractor,HVAC,(208) 398-4811,"200 Evans St, Caldwell, ID 83605, USA",Caldwell,5,27,https://maps.google.com/?cid=9398699990975196320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://owyheeheating.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJQfFHn7yzr1QRB9D7sQcIqNM,Arctic Air Inc.,general_contractor,HVAC,(208) 453-9272,"11124 Bass Ln, Caldwell, ID 83605, USA",Caldwell,5,604,https://maps.google.com/?cid=15251448967234048007&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.arcticairidaho.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJiWcqqua1r1QRp0c7Fv4ZB2I,Superior Caldwell Pest Control,service,Pest control,(208) 453-7114,"915 E Chicago St, Caldwell, ID 83605, USA",Caldwell,5,42,https://maps.google.com/?cid=7063643119639283623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://superiorcaldwellpestcontrol.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJX_o3wFO1r1QRRJmb20Rcnuo,Gravity Pest Control,service,Pest control,(208) 425-7211,"15311 Lavin St, Caldwell, ID 83607, USA",Caldwell,5,55,https://maps.google.com/?cid=16906051502007359812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://gravitypestcontrol.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-caldwell-website-actions,OPERATIONAL,service|point_of_interest|establishment
ChIJq12Isr5LrlQRPtueWFKVbsw,Idaho Pest Solutions,service,Pest control,(208) 999-0687,"12885 Three Point St, Caldwell, ID 83607, USA",Caldwell,5,25,https://maps.google.com/?cid=14730875612082133822&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://idahopestsolutions.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJbY0AnTizr1QRb0dKS2aaeTA,TriGuard Pest Control,service,Pest control,(208) 999-5070,"11167 Tungsten St Suite 101, Caldwell, ID 83605, USA",Caldwell,4.7,2296,https://maps.google.com/?cid=3492992750143031151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.triguardpestcontrol.com/boise,OPERATIONAL,service|point_of_interest|establishment
ChIJT6EuQb305gIR1_MYkdbxp-c,Paz Landscape & Lawn Care LLC,general_contractor,Landscaping,(208) 329-2004,"2506 Meadow Ave, Caldwell, ID 83605, USA",Caldwell,5,17,https://maps.google.com/?cid=16692576447731659735&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pazlandscapeandlawncarellc.pro/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJj2Vt3bGjMk4Rk7rOTOgRb1o,J&J Lawn Maintenance LLC,general_contractor,Landscaping,(208) 906-4225,"15880 Riverside Rd, Caldwell, ID 83607, USA",Caldwell,5,48,https://maps.google.com/?cid=6516446875247098515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.jandjlawnmaintenance.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJnyTk7GdPrlQRbvNrk_jBmJY,Quality Greens,general_contractor,Landscaping,(208) 867-5802,"16695 Marshall Ave, Caldwell, ID 83607, USA",Caldwell,4.9,98,https://maps.google.com/?cid=10851636575518585710&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.qualitygreenslandscaping.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJLXIShcu2r1QRJR6cvC69akI,Blue Ribbon Landscape & Maintenance Inc.,general_contractor,Landscaping,(208) 466-5656,"10497 US-20, Caldwell, ID 83605, USA",Caldwell,4.2,59,https://maps.google.com/?cid=4785845562465066533&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.blueribbonlandscapes.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJ9Uoeoxexr1QRglXHynjNgQA,Rainy Day Irrigation & Landscaping,general_contractor,Landscaping,(208) 407-5123,"14452 ID-44, Caldwell, ID 83607, USA",Caldwell,4.3,72,https://maps.google.com/?cid=36536190677505410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.landscaperboise.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJGfZu5Yqzr1QRXoCemKGZag0,Canyon Hardscape Supply,general_contractor,Landscaping,(208) 614-9447,"519 N 21st Ave, Caldwell, ID 83605, USA",Caldwell,4.7,99,https://maps.google.com/?cid=966753989353701470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.canyonhardscape.com/,OPERATIONAL,general_contractor|building_materials_store|store|point_of_interest|service|establishment
ChIJrSHBgh4WJS0RPLQKAl2V3dI,Hartley Lawn Aeration,point_of_interest,Lawn care,(208) 250-6137,"6524 River Ln, Marsing, ID 83639, USA",,5,237,https://maps.google.com/?cid=15194464944516674620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://hartleylawnaeration.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJzyAgPQC0r1QRUX_rSdb7Ruc,Caldwell Automotive,tire_shop,Auto repair,(208) 454-8300,"50 E Frontage Rd, Caldwell, ID 83605, USA",Caldwell,4.9,280,https://maps.google.com/?cid=16665284368912842577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://caldwellautorepair.com/,OPERATIONAL,tire_shop|auto_parts_store|car_repair|store|service|point_of_interest|establishment
ChIJt8mcavK1r1QRGYkjRuiC5c4,Blue Skies Automotive,car_repair,Auto repair,(208) 794-9195,"2825 Orion St, Caldwell, ID 83605, USA",Caldwell,5,113,https://maps.google.com/?cid=14908466075600652569&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.blueskies-automotive.com/,OPERATIONAL,car_repair|service|point_of_interest|establishment
ChIJdQoC5v61r1QRmTVk9Jn1VX4,American Muffler & Auto Repair,car_repair,Auto repair,(208) 402-4817,"3510 Lake Ave, Caldwell, ID 83605, USA",Caldwell,4.8,241,https://maps.google.com/?cid=9103452263378335129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.americanmuffler208.com/,OPERATIONAL,car_repair|service|point_of_interest|establishment
ChIJhTd2fmW1r1QRcfELsRxlZZc,Archers Auto Repair,car_repair,Auto repair,(208) 402-1021,"5300 Cleveland Blvd, Caldwell, ID 83607, USA",Caldwell,4.8,324,https://maps.google.com/?cid=10909236846278734193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://archersautorepair.com/,OPERATIONAL,car_repair|service|point_of_interest|establishment
ChIJzWElmPizr1QROXvD9OboYLI,DeMark Auto Services,car_repair,Auto repair,(208) 459-3468,"603 Hannibal St, Caldwell, ID 83605, USA",Caldwell,4.7,218,https://maps.google.com/?cid=12853529415161969465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://demarkauto.com/,OPERATIONAL,car_repair|car_dealer|store|service|point_of_interest|establishment
ChIJ7x8B9qZMrlQR-yv9Gdz3v5c,4 Motion Automotive LLC,car_repair,Auto repair,(208) 442-1939,"521 S 41st Ave Suite A, Caldwell, ID 83605, USA",Caldwell,4.9,117,https://maps.google.com/?cid=10934730944979741691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://vwaudirepaircaldwell.com/,OPERATIONAL,car_repair|service|point_of_interest|establishment
ChIJb7mQAaa1r1QRkdzwE7Soqjc,Heritage Auto Repair,tire_shop,Auto repair,(208) 459-9798,"5018 Midway Rd, Caldwell, ID 83607, USA",Caldwell,4.7,111,https://maps.google.com/?cid=4011203909508979857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://heritageautorepair.com/the-best-car-mechanic-in-caldwell-idaho/,OPERATIONAL,tire_shop|auto_parts_store|car_repair|store|service|point_of_interest|establishment
ChIJQfkU2wVZnkIRe_vZD706hkE,Shiniest Clean LLC,point_of_interest,Cleaning service,(208) 447-6955,"11860 Webster St, Caldwell, ID 83605, USA",Caldwell,5,11,https://maps.google.com/?cid=4721525843033717627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://shinecleanidaho.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJ3yevGpWzr1QRodZTnDCmVxM,Idaho Cleaning Services,laundry,Cleaning service,(208) 515-3101,"120 W Kearney St, Caldwell, ID 83605, USA",Caldwell,4.9,148,https://maps.google.com/?cid=1393765337405839009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://idahocleaningservices.com/,OPERATIONAL,laundry|point_of_interest|service|establishment
ChIJgd_pn4S1r1QRvrwqnaYstOM,Lauri’s House Cleaning Services LLC,point_of_interest,Cleaning service,(208) 590-0835,"2317 Locust St apt 203, Caldwell, ID 83605, USA",Caldwell,5,9,https://maps.google.com/?cid=16407788436530576574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lauriscleaningservices.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJs8zkgfuzr1QRqpEon3Yr1RM,Howard Building Maintenance,laundry,Janitorial,(208) 999-3392,"120 W Kearney St, Caldwell, ID 83605, USA",Caldwell,4.9,103,https://maps.google.com/?cid=1429096245236371882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://howardbuildingmaintenance.com/,OPERATIONAL,laundry|service|point_of_interest|establishment
ChIJwYf7Dku1r1QRdDIaHInB9AM,Stewart Painting and Handyman Services LLC.,painter,Handyman,(208) 515-0466,"1402 S Kimball Ave, Caldwell, ID 83605, USA",Caldwell,4.9,17,https://maps.google.com/?cid=285065471057343092&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://stewartpaintingandhandyman.com/,OPERATIONAL,painter|point_of_interest|service|establishment
ChIJ1SgoN0UBPaQRQ4YN0Vmw7rU,On Target Home Maintenance LLC,general_contractor,Handyman,(208) 565-7055,"4404 Gap Creek Ave, Caldwell, ID 83607, USA",Caldwell,5,5,https://maps.google.com/?cid=13109609465127994947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.ontargethomemaintenance.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJFTQZxjWxr1QRPag3PFYGlag,Lagunas Painting,painter,Painter,(208) 943-2595,"320 W Homedale Rd, Caldwell, ID 83605, USA",Caldwell,4.9,197,https://maps.google.com/?cid=12147622537349015613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.lagunaspaintingidaho.com/,OPERATIONAL,painter|service|point_of_interest|establishment
ChIJoUOqYTG1r1QREK4mJtixjqQ,Jay's Painting LLC,painter,Painter,(208) 598-7439,"11774 Penobscot St, Caldwell, ID 83605, USA",Caldwell,4.8,94,https://maps.google.com/?cid=11857610410824216080&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.painting208.com/,OPERATIONAL,painter|service|point_of_interest|establishment
ChIJSVgmpfK1r1QRscV3gUrRw9w,Busy Bee Painting,painter,Painter,(208) 459-0998,"1608 Missoula Way, Caldwell, ID 83605, USA",Caldwell,4.6,19,https://maps.google.com/?cid=15907788426732619185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.busybee-painting.com/,OPERATIONAL,painter|service|point_of_interest|establishment
ChIJb5g5vta1r1QRp6zwKR0uh6E,New Again Painting of Caldwell,general_contractor,Painter,(208) 614-8181,"707 E Denver St, Caldwell, ID 83605, USA",Caldwell,5,17,https://maps.google.com/?cid=11639322464754904231&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://newagainpaint.com/,OPERATIONAL,general_contractor|manufacturer|service|point_of_interest|establishment
ChIJwfNghx61r1QR8x_yvYL2mbE,First Class Painting LLC,painter,Painter,(208) 794-3407,"16947 Long Mdw Dr, Caldwell, ID 83607, USA",Caldwell,5,4,https://maps.google.com/?cid=12797530857542918131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://firstclass-paintingllc.com/,OPERATIONAL,painter|service|point_of_interest|establishment
ChIJ3-bd7Di0r1QRTPUfwT_BSS8,McKinney and Sons Painting,painter,Painter,(208) 707-1619,"605 W Logan St, Caldwell, ID 83605, USA",Caldwell,5,2,https://maps.google.com/?cid=3407467072649688396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://mckandsonspainting.com/,OPERATIONAL,painter|service|point_of_interest|establishment
ChIJt6x7z2XA7koRwRegcE1TXBE,We'll-B-Painting,painter,Painting contractor,(208) 703-3967,"11851 Hensen Dr, Nampa, ID 83651, USA",Nampa,5,10,https://maps.google.com/?cid=1250966388569282497&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.wellbpainting.com/,OPERATIONAL,painter|point_of_interest|service|establishment
ChIJRX6RTZu1r1QRwB4bQe09XYY,Zamora Concrete,general_contractor,Concrete contractor,(208) 258-5309,"1201 E Elgin St, Caldwell, ID 83605, USA",Caldwell,4.9,61,https://maps.google.com/?cid=9681962863125274304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://wordpress-1501953-6211699.cloudwaysapps.com/,OPERATIONAL,general_contractor|manufacturer|point_of_interest|service|establishment
ChIJAf_z5BSD9yERh5ECZqzLKg4,GM Concrete And Excavation,general_contractor,Concrete contractor,(208) 809-9523,"5617 Crimson Ave, Caldwell, ID 83607, USA",Caldwell,4.9,86,https://maps.google.com/?cid=1020852206859096455&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.gmconcreteandexcavation.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJ23gtRISzr1QRfsAyIcX2Aco,Ponce Concrete Llc,general_contractor,Concrete contractor,(208) 318-8365,"5016 E Ustick Rd #22, Caldwell, ID 83605, USA",Caldwell,5,3,https://maps.google.com/?cid=14556186797164118142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://ponceconcretellc.us/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJKS2wlT21r1QRb-40DWqVHRo,H & S Company LLC,general_contractor,Concrete contractor,(986) 229-7373,"2511 Airport Ave, Caldwell, ID 83605, USA",Caldwell,5,17,https://maps.google.com/?cid=1881824502031380079&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.hscompanyllc.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJDTzhvFJVrlQRfLydc8-sSN8,Henry's Treasure Valley Fence,general_contractor,Fencing contractor,(208) 514-8299,"3204 S Indiana Ave, Caldwell, ID 83605, USA",Caldwell,4.8,67,https://maps.google.com/?cid=16089299675779021948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://treasurevalleyfence.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJ3SrPtdtNrlQRg5clqvNPfkE,Western Fence & Landscape Supply,building_materials_store,Fencing contractor,(208) 995-6468,"11220 Bass Ln, Caldwell, ID 83605, USA",Caldwell,4.8,58,https://maps.google.com/?cid=4719297367481096067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.westernfencelandscape.com/,OPERATIONAL,building_materials_store|general_contractor|store|point_of_interest|service|establishment
ChIJGdyOZC-1r1QR9NR9p-BaxpA,Total Tree Care LLC,point_of_interest,Tree service,(208) 269-0424,"Caldwell, ID 83605, USA",Caldwell,5,58,https://maps.google.com/?cid=10432125507779548404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.totaltreecarellc.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJC00-xIjG7IYRHeDUa7PXM7M,Angry Beaver Tree Service LLC.,point_of_interest,Tree service,(208) 614-7465,"Cleveland Blvd, Caldwell, ID 83605, USA",Caldwell,5,14,https://maps.google.com/?cid=12912901722209574941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://angrybeavertreeservicellc.jobbersites.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJVwgDmBu1r1QRPUHxzhaDi80,Heartwood Tree Care LLC,point_of_interest,Tree service,(208) 459-0595,"16905 Crystal Ln, Wilder, ID 83676, USA",,5,24,https://maps.google.com/?cid=14811075933522444605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://heartwoodtreepros.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJKwu3viOxr1QRQTEPK3M0g_g,Treasure Valley Tree Company,point_of_interest,Tree removal,(208) 861-6254,"13981 Sand Hollow Rd, Caldwell, ID 83607, USA",Caldwell,5,58,https://maps.google.com/?cid=17907214212603523393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://treasurevalleytreecompany.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJyxwQfbazr1QR9gsEVNGKsIE,Action Garage Door of Caldwell,supplier,Garage door repair,(208) 315-6025,"4308 Capital St, Caldwell, ID 83605, USA",Caldwell,5,16,https://maps.google.com/?cid=9345121858456128502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://actiongaragedoor.net/,OPERATIONAL,supplier|point_of_interest|service|establishment
ChIJ894DfsJNrlQRjW8f4W3iofI,IDAHO DOOR AND GATE,manufacturer,Garage door repair,(208) 591-4283,"5911 Howard Ln, Nampa, ID 83687, USA",Nampa,5,112,https://maps.google.com/?cid=17483504189985222541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://idahodoorandgate.com/?utm_source=GMB&utm_medium=organic&utm_campaign=Nampa,OPERATIONAL,manufacturer|supplier|point_of_interest|service|establishment
ChIJrUOgENCxr1QR87OyR1Dzdnw,Performance Carpet Care,service,Carpet cleaning,(208) 949-4394,"1417 N La Cresta Ave, Caldwell, ID 83605, USA",Caldwell,4.9,509,https://maps.google.com/?cid=8968623234080748531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.performancecarpetcareid.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJSWD7TEq1r1QRoxx6JjBN4fI,Clearwater Carpet Cleaning & Tile Cleaning,laundry,Carpet cleaning,(208) 318-3028,"15792 Cupid Dr, Caldwell, ID 83607, USA",Caldwell,5,18,https://maps.google.com/?cid=17501354496137764003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.getclearwaterrclean.com/,OPERATIONAL,laundry|service|point_of_interest|establishment
